2019-11-12 10:01:49.352 [main] INFO  c.newland.nideshopserver.NideshopServerApplication - Starting NideshopServerApplication on DESKTOP-79PVM28 with PID 42604 (C:\Users\23647\git\nideshop-springboot\nideshop-server\target\classes started by 23647 in C:\Users\23647\git\nideshop-springboot\nideshop-server)
2019-11-12 11:07:18.843 [http-nio-8360-exec-8] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------
2019-11-12 11:07:18.844 [http-nio-8360-exec-8] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------拦截路径:/auth/loginByWeixin
2019-11-12 11:07:34.381 [http-nio-8360-exec-9] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------
2019-11-12 11:07:34.382 [http-nio-8360-exec-9] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------拦截路径:/auth/loginByWeixin
2019-11-12 11:07:37.782 [http-nio-8360-exec-1] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------
2019-11-12 11:07:37.784 [http-nio-8360-exec-1] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------拦截路径:/cart/index
2019-11-12 11:07:37.791 [http-nio-8360-exec-1] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - 用户已经登录
2019-11-12 11:07:39.978 [http-nio-8360-exec-3] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------
2019-11-12 11:07:39.981 [http-nio-8360-exec-3] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------拦截路径:/cart/checkout
2019-11-12 11:07:39.989 [http-nio-8360-exec-3] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - 用户已经登录
2019-11-12 11:07:41.571 [http-nio-8360-exec-4] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------
2019-11-12 11:07:41.573 [http-nio-8360-exec-4] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------拦截路径:/region/list
2019-11-12 11:07:43.235 [http-nio-8360-exec-2] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------
2019-11-12 11:07:43.236 [http-nio-8360-exec-2] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------拦截路径:/cart/checkout
2019-11-12 11:07:43.242 [http-nio-8360-exec-2] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - 用户已经登录
2019-11-12 11:08:30.150 [http-nio-8360-exec-6] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------
2019-11-12 11:08:30.151 [http-nio-8360-exec-6] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------拦截路径:/region/list
2019-11-12 11:08:33.956 [http-nio-8360-exec-5] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------
2019-11-12 11:08:33.957 [http-nio-8360-exec-5] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------拦截路径:/cart/checkout
2019-11-12 11:08:33.965 [http-nio-8360-exec-5] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - 用户已经登录
2019-11-12 11:09:04.593 [http-nio-8360-exec-7] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------
2019-11-12 11:09:04.595 [http-nio-8360-exec-7] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------拦截路径:/region/list
2019-11-12 11:09:07.671 [http-nio-8360-exec-10] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------
2019-11-12 11:09:07.678 [http-nio-8360-exec-10] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------拦截路径:/region/list
2019-11-12 11:09:08.404 [http-nio-8360-exec-8] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------
2019-11-12 11:09:08.404 [http-nio-8360-exec-8] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------拦截路径:/region/list
2019-11-12 11:09:08.887 [http-nio-8360-exec-9] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------
2019-11-12 11:09:08.887 [http-nio-8360-exec-9] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------拦截路径:/region/list
2019-11-12 11:09:26.193 [http-nio-8360-exec-1] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------
2019-11-12 11:09:26.194 [http-nio-8360-exec-1] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------拦截路径:/address/save
2019-11-12 11:09:26.199 [http-nio-8360-exec-1] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - 用户已经登录
2019-11-12 11:09:26.467 [http-nio-8360-exec-3] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------
2019-11-12 11:09:26.469 [http-nio-8360-exec-3] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------拦截路径:/address/list
2019-11-12 11:09:26.471 [http-nio-8360-exec-3] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - 用户已经登录
2019-11-12 11:09:32.852 [http-nio-8360-exec-4] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------
2019-11-12 11:09:32.854 [http-nio-8360-exec-4] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------拦截路径:/index/index
2019-11-12 11:09:32.865 [http-nio-8360-exec-2] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------
2019-11-12 11:09:32.865 [http-nio-8360-exec-2] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------拦截路径:/goods/count
2019-11-12 11:09:35.225 [http-nio-8360-exec-6] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------
2019-11-12 11:09:35.226 [http-nio-8360-exec-6] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------拦截路径:/cart/index
2019-11-12 11:09:35.230 [http-nio-8360-exec-6] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - 用户已经登录
2019-11-12 11:09:36.419 [http-nio-8360-exec-5] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------
2019-11-12 11:09:36.420 [http-nio-8360-exec-5] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------拦截路径:/cart/checkout
2019-11-12 11:09:36.424 [http-nio-8360-exec-5] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - 用户已经登录
2019-11-12 11:09:37.622 [http-nio-8360-exec-7] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------
2019-11-12 11:09:37.623 [http-nio-8360-exec-7] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------拦截路径:/address/list
2019-11-12 11:09:37.627 [http-nio-8360-exec-7] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - 用户已经登录
2019-11-12 11:09:38.965 [http-nio-8360-exec-10] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------
2019-11-12 11:09:38.966 [http-nio-8360-exec-10] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------拦截路径:/address/detail
2019-11-12 11:09:38.970 [http-nio-8360-exec-10] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - 用户已经登录
2019-11-12 11:09:38.998 [http-nio-8360-exec-8] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------
2019-11-12 11:09:38.998 [http-nio-8360-exec-8] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------拦截路径:/region/list
2019-11-12 11:09:44.891 [http-nio-8360-exec-9] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------
2019-11-12 11:09:44.892 [http-nio-8360-exec-9] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------拦截路径:/region/list
2019-11-12 11:09:45.439 [http-nio-8360-exec-1] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------
2019-11-12 11:09:45.439 [http-nio-8360-exec-1] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------拦截路径:/region/list
2019-11-12 11:10:03.964 [http-nio-8360-exec-3] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------
2019-11-12 11:10:03.965 [http-nio-8360-exec-3] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------拦截路径:/cart/checkout
2019-11-12 11:10:03.970 [http-nio-8360-exec-3] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - 用户已经登录
2019-11-12 11:13:56.164 [http-nio-8360-exec-6] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------
2019-11-12 11:13:56.165 [http-nio-8360-exec-6] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------拦截路径:/cart/index
2019-11-12 11:13:56.169 [http-nio-8360-exec-6] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - 用户已经登录
2019-11-12 11:13:59.586 [http-nio-8360-exec-5] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------
2019-11-12 11:13:59.588 [http-nio-8360-exec-5] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------拦截路径:/catalog/index
2019-11-12 11:13:59.607 [http-nio-8360-exec-7] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------
2019-11-12 11:13:59.607 [http-nio-8360-exec-7] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------拦截路径:/goods/count
2019-11-12 11:14:00.631 [http-nio-8360-exec-10] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------
2019-11-12 11:14:00.633 [http-nio-8360-exec-10] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------拦截路径:/cart/index
2019-11-12 11:14:00.640 [http-nio-8360-exec-10] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - 用户已经登录
2019-11-12 11:14:06.583 [http-nio-8360-exec-8] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------
2019-11-12 11:14:06.585 [http-nio-8360-exec-8] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------拦截路径:/cart/checkout
2019-11-12 11:14:06.592 [http-nio-8360-exec-8] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - 用户已经登录
2019-11-12 11:14:17.922 [http-nio-8360-exec-9] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------
2019-11-12 11:14:17.924 [http-nio-8360-exec-9] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------拦截路径:/address/list
2019-11-12 11:14:17.929 [http-nio-8360-exec-9] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - 用户已经登录
2019-11-12 11:14:58.305 [http-nio-8360-exec-1] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------
2019-11-12 11:14:58.307 [http-nio-8360-exec-1] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------拦截路径:/cart/checkout
2019-11-12 11:14:58.311 [http-nio-8360-exec-1] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - 用户已经登录
2019-11-12 11:14:59.823 [http-nio-8360-exec-2] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------
2019-11-12 11:14:59.824 [http-nio-8360-exec-2] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------拦截路径:/address/list
2019-11-12 11:14:59.828 [http-nio-8360-exec-2] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - 用户已经登录
2019-11-12 11:15:02.081 [http-nio-8360-exec-4] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------
2019-11-12 11:15:02.082 [http-nio-8360-exec-4] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------拦截路径:/address/detail
2019-11-12 11:15:02.086 [http-nio-8360-exec-4] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - 用户已经登录
2019-11-12 11:15:02.142 [http-nio-8360-exec-6] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------
2019-11-12 11:15:02.143 [http-nio-8360-exec-6] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------拦截路径:/region/list
2019-11-12 11:15:09.926 [http-nio-8360-exec-7] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------
2019-11-12 11:15:09.927 [http-nio-8360-exec-7] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------拦截路径:/region/list
2019-11-12 11:15:10.447 [http-nio-8360-exec-5] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------
2019-11-12 11:15:10.447 [http-nio-8360-exec-5] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------拦截路径:/region/list
2019-11-12 11:15:31.042 [http-nio-8360-exec-10] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------
2019-11-12 11:15:31.044 [http-nio-8360-exec-10] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------拦截路径:/region/list
2019-11-12 11:15:31.538 [http-nio-8360-exec-8] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------
2019-11-12 11:15:31.539 [http-nio-8360-exec-8] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------拦截路径:/region/list
2019-11-12 11:19:28.069 [http-nio-8360-exec-1] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------
2019-11-12 11:19:28.070 [http-nio-8360-exec-1] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------拦截路径:/cart/checkout
2019-11-12 11:19:28.075 [http-nio-8360-exec-1] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - 用户已经登录
2019-11-12 11:19:29.340 [http-nio-8360-exec-3] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------
2019-11-12 11:19:29.341 [http-nio-8360-exec-3] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------拦截路径:/cart/checkout
2019-11-12 11:19:29.344 [http-nio-8360-exec-3] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - 用户已经登录
2019-11-12 11:19:30.991 [http-nio-8360-exec-2] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------
2019-11-12 11:19:30.992 [http-nio-8360-exec-2] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------拦截路径:/cart/index
2019-11-12 11:19:30.997 [http-nio-8360-exec-2] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - 用户已经登录
2019-11-12 11:19:33.456 [http-nio-8360-exec-4] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------
2019-11-12 11:19:33.457 [http-nio-8360-exec-4] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------拦截路径:/address/list
2019-11-12 11:19:33.461 [http-nio-8360-exec-4] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - 用户已经登录
2019-11-12 11:19:35.662 [http-nio-8360-exec-6] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------
2019-11-12 11:19:35.663 [http-nio-8360-exec-6] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - ----------------登录拦截器--------------拦截路径:/address/delete
2019-11-12 11:19:35.666 [http-nio-8360-exec-6] INFO  c.n.nideshopserver.intercepter.LoginIntercepter - 用户已经登录
